UP-log2(FC)	UP-entry	UP-mgi_symbol	UP-refseq_mrna	UP-entrezgene	UP-description
1.10630810517249	1578	Zhx3	0	320799	zinc fingers and homeoboxes 3 [Source:MGI Symbol
1.1060167767351	5154	Relt	NM_177073	320100	RELT tumor necrosis factor receptor [Source:MGI Symbol
1.10554189687158	569	Runx1	NM_001111022	12394	runt related transcription factor 1 [Source:MGI Symbol
1.10461771251416	4346	Ccr5	NM_009917	12774	chemokine (C-C motif) receptor 5 [Source:MGI Symbol
1.10453635653124	8060	Nudt16l1	NM_025839	66911	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1 [Source:MGI Symbol
1.10400592554567	9647	Gm10925	0	NA	predicted gene 10925 [Source:MGI Symbol
1.10337264760718	2379	Ttc13	NM_145607	234875	tetratricopeptide repeat domain 13 [Source:MGI Symbol
1.10235053506465	2434	D8Ertd82e	NM_172911	244418	DNA segment
1.10083909004578	5063	Zfp704	NM_133218	170753	zinc finger protein 704 [Source:MGI Symbol
1.10074094391753	1323	Tifab	NM_145976	212937	TRAF-interacting protein with forkhead-associated domain
1.1005070290644	1858	Atp5sl	NM_001290487	66349	ATP5S-like [Source:MGI Symbol
1.10038133962597	1381	Pgap1	NM_001163314	241062	post-GPI attachment to proteins 1 [Source:MGI Symbol
1.09978601273289	2350	Fam98c	NM_001146023	73833	family with sequence similarity 98
1.09927383558745	1930	Fam174a	NM_026321	67698	family with sequence similarity 174
1.09841957802793	8404	Gemin5	NM_001166670	216766	gem (nuclear organelle) associated protein 5 [Source:MGI Symbol
1.09835062215731	3296	Mzf1	NM_001290453	109889	myeloid zinc finger 1 [Source:MGI Symbol
1.09790619204548	3333	Gm19719	0	NA	predicted gene
1.09749128056027	899	Rassf4	NM_178045	213391	Ras association (RalGDS/AF-6) domain family member 4 [Source:MGI Symbol
1.09700745167129	5346	Got1	NM_010324	14718	glutamic-oxaloacetic transaminase 1
1.09593904380423	10116	Polr3e	NM_001164096	26939	polymerase (RNA) III (DNA directed) polypeptide E [Source:MGI Symbol
1.09593167974714	11291	Ifi27	NM_194066	52668	interferon
1.09383357748259	6074	mt-Nd5	17721	17721	mitochondrially encoded NADH dehydrogenase 5 [Source:MGI Symbol
1.09350882297623	5548	Enoph1	NM_026421	67870	enolase-phosphatase 1 [Source:MGI Symbol
1.0923815674191	5704	Anapc15	0	75430	anaphase prompoting complex C subunit 15 [Source:MGI Symbol
1.09237569267357	5236	Bri3bp	NM_029752	76809	Bri3 binding protein [Source:MGI Symbol
1.09227617482307	4423	Nqo2	NM_020282	18105	NAD(P)H dehydrogenase
1.09201534891753	1103	Herc2	0	15204	HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:MGI Symbol
1.0919254800043	675	Tcf7l2	NM_001142923	21416	transcription factor 7 like 2
1.09104102471486	10363	Chd3os	0	NA	chromodomain helicase DNA binding protein 3
1.09029077245915	5386	Thumpd1	NM_145585	233802	THUMP domain containing 1 [Source:MGI Symbol
1.08956101739838	8280	Agk	NM_023538	69923	acylglycerol kinase [Source:MGI Symbol
1.0893229917291	11385	Lgals1	NM_008495	16852	lectin
1.08922612543581	3308	Chml	0	12663	choroideremia-like [Source:MGI Symbol
1.08860817749296	10957	Bckdhb	NM_001305935	12040	branched chain ketoacid dehydrogenase E1
1.08845603818777	8579	Rpl27	NM_011289	19942	ribosomal protein L27 [Source:MGI Symbol
1.08648521629586	1128	Zfp282	NM_146175	101095	zinc finger protein 282 [Source:MGI Symbol
1.08609549428017	10312	Gm3788	0	NA	predicted gene 3788 [Source:MGI Symbol
1.08594992864991	9683	Gpt	NM_182805	76282	glutamic pyruvic transaminase
1.08581148674063	3590	Mtl5	NM_001039657	17771	metallothionein-like 5
1.0846928836764	737	Scarb1	NM_016741	20778	scavenger receptor class B
1.08463677282425	3621	Sil1	NM_030749	81500	endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae) [Source:MGI Symbol
1.08456605974222	4945	Gm10232	0	NA	predicted pseudogene 10232 [Source:MGI Symbol
1.08451297530956	4478	Gm26899	0	NA	predicted gene
1.08391703702844	5814	Snapc4	0	227644	small nuclear RNA activating complex
1.08382856375753	2429	Gm9752	0	NA	predicted gene 9752 [Source:MGI Symbol
1.08365416468672	1099	Apbb1ip	NM_019456	54519	amyloid beta (A4) precursor protein-binding
1.08337815824537	2324	Gm37159	0	NA	predicted gene
1.0833003589995	6455	Gm14391	0	665001	predicted gene 14391 [Source:MGI Symbol
1.08326211386832	9455	2700094K13Rik	0	72657	RIKEN cDNA 2700094K13 gene [Source:MGI Symbol
1.08202943563991	9479	2210418O10Rik	NM_001305133	100504263	RIKEN cDNA 2210418O10 gene [Source:MGI Symbol
1.08167044563378	2418	Gm26789	0	NA	predicted gene
1.08079714226797	3288	Gm45223	0	NA	predicted gene 45223 [Source:MGI Symbol
1.08050597255308	2401	Gps2	0	56310	G protein pathway suppressor 2 [Source:MGI Symbol
1.08006533303554	584	Clasp2	NM_001081960	76499	CLIP associating protein 2 [Source:MGI Symbol
1.08003859188967	2558	Ttc3	NM_009441	22129	tetratricopeptide repeat domain 3 [Source:MGI Symbol
1.07953210159078	9395	Nop58	0	55989	NOP58 ribonucleoprotein [Source:MGI Symbol
1.0788052180244	1691	Palb2	NM_001289844	233826	partner and localizer of BRCA2 [Source:MGI Symbol
1.07775422884567	6396	Tars2	0	71807	threonyl-tRNA synthetase 2
1.07586571349691	6393	Ncbp2	NM_026554	68092	nuclear cap binding protein subunit 2 [Source:MGI Symbol
1.07553615047457	11564	Gm2004	0	NA	predicted gene 2004 [Source:MGI Symbol
1.07470725070074	3352	Mcph1	NM_173189	244329	microcephaly
1.07283222897606	7643	Coa7	NM_027250	69893	cytochrome c oxidase assembly factor 7 [Source:MGI Symbol
1.07264916613235	2120	Slc12a7	NM_011390	20499	solute carrier family 12
1.07215511912893	2107	Dynlt1c	NM_001166630	100040531	dynein light chain Tctex-type 1C [Source:MGI Symbol
1.07152738856503	5283	Msto1	0	229524	misato 1
1.07109765435457	7117	Kdelc1	NM_023645	72050	KDEL (Lys-Asp-Glu-Leu) containing 1 [Source:MGI Symbol
1.07054893312295	10937	Haus7	NM_028633	73738	HAUS augmin-like complex
1.07024008099075	1198	Csf1r	NM_001037859	12978	colony stimulating factor 1 receptor [Source:MGI Symbol
1.06997062259407	2424	Trp53bp1	0	27223	transformation related protein 53 binding protein 1 [Source:MGI Symbol
1.06956429992633	8381	Rida	NM_008287	15473	reactive intermediate imine deaminase A homolog [Source:MGI Symbol
1.06857072391881	9901	Pdia6	0	71853	protein disulfide isomerase associated 6 [Source:MGI Symbol
1.06844043388751	1890	Atp8b4	0	241633	ATPase
1.06839986936119	8703	Syce2	NM_027954	71846	synaptonemal complex central element protein 2 [Source:MGI Symbol
1.06810446345232	3242	Pik3r2	NM_008841	18709	phosphatidylinositol 3-kinase
1.06805077653574	959	Trp53	0	22059	transformation related protein 53 [Source:MGI Symbol
1.06787311341205	6880	Pes1	0	64934	pescadillo ribosomal biogenesis factor 1 [Source:MGI Symbol
1.06775804899051	3244	0	0	NA	0
1.06765753843806	10178	Sirt5	NM_178848	68346	sirtuin 5 [Source:MGI Symbol
1.06741020361156	3349	Trim32	NM_053084	69807	tripartite motif-containing 32 [Source:MGI Symbol
1.06735933270867	4267	Hmces	NM_173737	232210	5-hydroxymethylcytosine (hmC) binding
1.06720164692335	3439	Pdha1	NM_008810	18597	pyruvate dehydrogenase E1 alpha 1 [Source:MGI Symbol
1.06710824237253	3829	Fam73a	NM_174868	215708	family with sequence similarity 73
1.06601201611446	566	Usp12	NM_011669	22217	ubiquitin specific peptidase 12 [Source:MGI Symbol
1.06576126666388	1010	Rps6ka1	NM_009097	20111	ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol
1.0655538152692	2681	Gpx3	0	14778	glutathione peroxidase 3 [Source:MGI Symbol
1.06546018765572	1130	Ptpa	NM_138748	110854	protein phosphatase 2 protein activator [Source:MGI Symbol
1.06515950624009	9521	Agpat2	0	67512	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase
1.06515067590265	2822	Gm43775	0	NA	predicted gene 43775 [Source:MGI Symbol
1.06508466648969	5745	Trmo	0	74753	tRNA methyltransferase O [Source:MGI Symbol
1.06460892733105	10777	Bcap29	NM_001164090	12033	B cell receptor associated protein 29 [Source:MGI Symbol
1.06392096076572	636	Ccpg1	NM_028181	72278	cell cycle progression 1 [Source:MGI Symbol
1.06261018610561	4202	Tdrd3	NM_001253755	219249	tudor domain containing 3 [Source:MGI Symbol
1.06243656650828	4553	Erp29	0	67397	endoplasmic reticulum protein 29 [Source:MGI Symbol
1.06223889482094	5818	Plcg1	0	18803	phospholipase C
1.06204744393962	9846	Padi2	NM_008812	18600	peptidyl arginine deiminase
1.06202819749272	3617	Unc13a	NM_001029873	382018	unc-13 homolog A (C. elegans) [Source:MGI Symbol
1.06174615242832	11964	Apoo-ps	0	NA	apolipoprotein O
1.06148499725525	2607	0	0	NA	0
1.06092291695845	1456	2310015A10Rik	0	NA	RIKEN cDNA 2310015A10 gene [Source:MGI Symbol
1.06019381106632	9457	Bola3	0	78653	bolA-like 3 (E. coli) [Source:MGI Symbol
1.05929862237857	1781	Igf1	NM_001314010	16000	insulin-like growth factor 1 [Source:MGI Symbol
1.05928794154624	7670	Arsb	NM_009712	11881	arylsulfatase B [Source:MGI Symbol
1.05827347315388	4649	Champ1	NM_181854	101994	chromosome alignment maintaining phosphoprotein 1 [Source:MGI Symbol
1.05791529140795	1901	Gm42820	0	NA	predicted gene 42820 [Source:MGI Symbol
1.05742563458676	9188	Zfp362	NM_001081098	230761	zinc finger protein 362 [Source:MGI Symbol
1.05741951626317	8248	Eef1akmt1	NM_026526	68043	eukaryotic translation elongation factor 1 alpha lysine methyltransferase 1 [Source:MGI Symbol
1.05721057615135	11405	Zfp493	NM_028402	72958	zinc finger protein 493 [Source:MGI Symbol
1.05656514198383	3935	Mum1	NM_023431	68114	melanoma associated antigen (mutated) 1 [Source:MGI Symbol
1.05650923462395	3159	Cmc2	0	66531	COX assembly mitochondrial protein 2 [Source:MGI Symbol
1.05646151081551	1788	Txlna	0	109658	taxilin alpha [Source:MGI Symbol
1.05614991356373	3148	Igip	NM_001267796	109169	IgA inducing protein [Source:MGI Symbol
1.05528966970785	2892	Cradd	NM_009950	12905	CASP2 and RIPK1 domain containing adaptor with death domain [Source:MGI Symbol
1.05518720006151	6513	Gm42688	0	NA	predicted gene 42688 [Source:MGI Symbol
1.05514236663554	3763	Smad5	NM_008541	17129	SMAD family member 5 [Source:MGI Symbol
1.05480405147729	10353	Oxld1	0	66431	oxidoreductase like domain containing 1 [Source:MGI Symbol
1.05469937625665	11287	Eno1b	NM_001025388	13806	enolase 1B
1.05453343296558	3554	Mycbp	NM_019660	56309	MYC binding protein [Source:MGI Symbol
1.05351448727366	3061	Gm42907	0	NA	predicted gene 42907 [Source:MGI Symbol
1.05342541561305	2344	Abhd17a	NM_145421	216169	abhydrolase domain containing 17A [Source:MGI Symbol
1.05319465563198	3161	C87436	NM_146170	232196	expressed sequence C87436 [Source:MGI Symbol
1.05169304660562	11950	Tmem97	NM_133706	69071	transmembrane protein 97 [Source:MGI Symbol
1.05136460040179	6601	Btf3	NM_145455	218490	basic transcription factor 3 [Source:MGI Symbol
1.05119890538875	1418	Ube2h	NM_009459	22214	ubiquitin-conjugating enzyme E2H [Source:MGI Symbol
1.05090216219471	1088	Tob2	NM_020507	57259	transducer of ERBB2
1.05059189307474	6902	2410002F23Rik	NM_025880	668661	RIKEN cDNA 2410002F23 gene [Source:MGI Symbol
1.04947428106217	5017	Nt5c	0	50773	5'
1.04935710616246	1335	Tpcn1	NM_145853	252972	two pore channel 1 [Source:MGI Symbol
1.04918657866789	2544	Gm37423	0	NA	predicted gene
1.0491714341681	1485	Rfc1	0	19687	replication factor C (activator 1) 1 [Source:MGI Symbol
1.04890838721333	3120	Luc7l3	0	67684	LUC7-like 3 (S. cerevisiae) [Source:MGI Symbol
1.04828334412663	2524	Usp11	NM_145628	236733	ubiquitin specific peptidase 11 [Source:MGI Symbol
1.04776757144232	3040	Taf1d	NM_027261	75316	TATA-box binding protein associated factor
1.04773194550041	1463	Prdm1	0	12142	PR domain containing 1
1.04769573946252	1508	Ap1b1	0	11764	adaptor protein complex AP-1
1.0475466716241	4338	Snx29	NM_028964	74478	sorting nexin 29 [Source:MGI Symbol
1.04747856204973	2342	Arhgap27os2	0	NA	Rho GTPase activating protein 27
1.04746566188042	10255	Gdpd3	NM_024228	68616	glycerophosphodiester phosphodiesterase domain containing 3 [Source:MGI Symbol
1.04722773825904	8845	Ndufa12	0	66414	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex
1.04659207166237	1203	Rin3	NM_177620	217835	Ras and Rab interactor 3 [Source:MGI Symbol
1.0456757215386	6505	Zfp940	0	233057	zinc finger protein 940 [Source:MGI Symbol
1.04559098024262	1857	Sord	NM_146126	20322	sorbitol dehydrogenase [Source:MGI Symbol
1.04549970662016	6062	Pcyox1	NM_025823	66881	prenylcysteine oxidase 1 [Source:MGI Symbol
1.04498789067463	5179	Ddhd2	NM_028102	72108	DDHD domain containing 2 [Source:MGI Symbol
1.04398692510476	5311	Uckl1os	0	NA	uridine-cytidine kinase 1-like 1
1.04373785189178	6007	Ndufb7	NM_025843	66916	NADH dehydrogenase (ubiquinone) 1 beta subcomplex
1.0426671037025	10682	Gm14421	0	NA	predicted gene 14421 [Source:MGI Symbol
1.04254475989313	11596	Tns1	0	21961	tensin 1 [Source:MGI Symbol
1.04144089141321	2777	Slc25a39	0	68066	solute carrier family 25
1.04102206038074	1701	Cpsf1	NM_053193	94230	cleavage and polyadenylation specific factor 1 [Source:MGI Symbol
1.04009523256431	8458	Nol12	NM_133800	97961	nucleolar protein 12 [Source:MGI Symbol
1.03977628521396	5142	Scp2-ps2	0	NA	sterol carrier protein 2
1.03933980216298	2082	Lcp1	NM_008879	18826	lymphocyte cytosolic protein 1 [Source:MGI Symbol
1.03928173280556	2504	Pnpla7	NM_146251	241274	patatin-like phospholipase domain containing 7 [Source:MGI Symbol
1.03904077839325	11481	Rrs1	NM_021511	59014	ribosome biogenesis regulator 1 [Source:MGI Symbol
1.03853963493665	2061	C230096K16Rik	0	NA	RIKEN cDNA C230096K16 gene [Source:MGI Symbol
1.03807178173038	1980	A130071D04Rik	0	NA	RIKEN cDNA A130071D04 gene [Source:MGI Symbol
1.03747742429218	725	Med14	NM_001048208	26896	mediator complex subunit 14 [Source:MGI Symbol
1.03743796050706	1787	Mcur1	NM_001081059	76137	mitochondrial calcium uniporter regulator 1 [Source:MGI Symbol
1.03737887197973	1174	Nxf1	NM_016813	53319	nuclear RNA export factor 1 [Source:MGI Symbol
1.03700644112759	2876	Cdca8	NM_026560	52276	cell division cycle associated 8 [Source:MGI Symbol
1.03669692589652	8876	Fam120c	NM_198105	207375	family with sequence similarity 120
1.03654489462266	3588	Gm17147	0	NA	predicted gene 17147 [Source:MGI Symbol
1.03637262366208	909	Lbr	NM_133815	98386	lamin B receptor [Source:MGI Symbol
1.0360546461627	9873	B3gnt7	0	227327	UDP-GlcNAc:betaGal beta-1
1.03593110936593	7550	Ddx51	NM_027156	69663	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51 [Source:MGI Symbol
1.03564036872349	1171	Tep1	NM_009351	21745	telomerase associated protein 1 [Source:MGI Symbol
1.03455426515862	3770	9430020K01Rik	NM_001081963	240185	RIKEN cDNA 9430020K01 gene [Source:MGI Symbol
1.03449773018835	10044	Rps27l	NM_026467	67941	ribosomal protein S27-like [Source:MGI Symbol
1.03432570147437	11713	Gstz1	NM_001252556	14874	glutathione transferase zeta 1 (maleylacetoacetate isomerase) [Source:MGI Symbol
1.0342572926019	9408	Lgalsl	NM_173752	216551	lectin
1.03315124521857	8531	Nob1	0	67619	NIN1/RPN12 binding protein 1 homolog [Source:MGI Symbol
1.03302157036019	6258	Lamtor2	0	83409	late endosomal/lysosomal adaptor
1.03300825847587	11482	Pkdcc	NM_134117	106522	protein kinase domain containing
1.03188294129716	9575	Cxcr4	NM_009911	12767	chemokine (C-X-C motif) receptor 4 [Source:MGI Symbol
1.0314687447724	2712	Lpgat1	0	226856	lysophosphatidylglycerol acyltransferase 1 [Source:MGI Symbol
1.03107786229814	3435	Gm10134	0	NA	predicted gene 10134 [Source:MGI Symbol
1.03106780044593	5577	Cse1l	0	110750	chromosome segregation 1-like (S. cerevisiae) [Source:MGI Symbol
1.03101502180685	10569	3222401L13Rik	0	NA	RIKEN cDNA 3222401L13 gene [Source:MGI Symbol
1.03091236398279	3045	Taf2	NM_001081288	319944	TATA-box binding protein associated factor 2 [Source:MGI Symbol
1.03029204697898	5197	Nphp3	NM_028721	74025	nephronophthisis 3 (adolescent) [Source:MGI Symbol
1.03017422193595	5141	Magt1	NM_001190409	67075	magnesium transporter 1 [Source:MGI Symbol
1.03011138788269	11591	Uqcrq	NM_001326614	22272	ubiquinol-cytochrome c reductase
1.02959904753307	10953	Znhit6	0	229937	zinc finger
1.02900835192319	1056	Rbbp8	NM_001252495	225182	retinoblastoma binding protein 8 [Source:MGI Symbol
1.02850879762287	1188	Maz	0	17188	MYC-associated zinc finger protein (purine-binding transcription factor) [Source:MGI Symbol
1.02709183862234	3338	Zranb3	NM_027678	226409	zinc finger
1.0269855296387	11298	Gm4459	0	NA	predicted gene 4459 [Source:MGI Symbol
1.02659911475116	6306	Zbtb12	0	193736	zinc finger and BTB domain containing 12 [Source:MGI Symbol
1.02650062490136	9176	Wdr55	NM_026464	67936	WD repeat domain 55 [Source:MGI Symbol
1.02590633444441	7037	0610010K14Rik	0	104457	RIKEN cDNA 0610010K14 gene [Source:MGI Symbol
1.02586102018819	3229	Ptov1	0	84113	prostate tumor over expressed gene 1 [Source:MGI Symbol
1.02342589320263	1989	Huwe1	0	59026	HECT
1.02325566653683	4585	Polg2	NM_015810	50776	polymerase (DNA directed)
1.02321891599398	5707	St3gal2	0	20444	ST3 beta-galactoside alpha-2
1.02312201704302	11539	Ugt1a6b	NM_201410	394435	UDP glucuronosyltransferase 1 family
1.02309588123703	11037	Vamp5	0	53620	vesicle-associated membrane protein 5 [Source:MGI Symbol
1.02174541830191	6276	Abcb10	NM_019552	56199	ATP-binding cassette
1.02159632075208	5598	Ptrhd1	NM_001204912	69709	peptidyl-tRNA hydrolase domain containing 1 [Source:MGI Symbol
1.020865944681	7403	Umps	NM_009471	22247	uridine monophosphate synthetase [Source:MGI Symbol
1.02027709019598	1646	Efr3a	0	76740	EFR3 homolog A [Source:MGI Symbol
1.0180348033272	11441	Gar1	NM_026578	68147	GAR1 ribonucleoprotein [Source:MGI Symbol
1.01771865867529	1286	Hadhb	NM_145558	231086	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein)
1.01702560549268	11827	9430038I01Rik	0	77252	RIKEN cDNA 9430038I01 gene [Source:MGI Symbol
1.01698161459247	3889	Ubtd2	NM_173784	327900	ubiquitin domain containing 2 [Source:MGI Symbol
1.01654843119663	4987	Ccdc115	NM_027159	69668	coiled-coil domain containing 115 [Source:MGI Symbol
1.01612683613622	5221	Eif3g	NM_016876	53356	eukaryotic translation initiation factor 3
1.01567789236338	8465	Nit2	NM_023175	52633	nitrilase family
1.01562237861187	1575	Hnrnpa0	NM_029872	77134	heterogeneous nuclear ribonucleoprotein A0 [Source:MGI Symbol
1.01550139132641	1669	Il10ra	NM_001324486	16154	interleukin 10 receptor
1.01544307969424	8629	Gm17494	0	NA	predicted gene
1.01516366946474	1063	Ak3	NM_021299	56248	adenylate kinase 3 [Source:MGI Symbol
1.0145170807722	5081	Higd2a	NM_025933	67044	HIG1 domain family
1.01333950009631	2393	Fli1	NM_008026	14247	Friend leukemia integration 1 [Source:MGI Symbol
1.01271187725532	4902	Tbc1d14	0	100855	TBC1 domain family
1.01235555400029	4880	Pik3ip1	NM_178149	216505	phosphoinositide-3-kinase interacting protein 1 [Source:MGI Symbol
1.01219579782209	8395	Cdh23	0	22295	cadherin 23 (otocadherin) [Source:MGI Symbol
1.01179877562667	1347	Myo18a	0	360013	myosin XVIIIA [Source:MGI Symbol
1.0113610228605	11170	AI661453	0	224833	expressed sequence AI661453 [Source:MGI Symbol
1.01126820678657	1129	N4bp2l1	NM_133898	100637	NEDD4 binding protein 2-like 1 [Source:MGI Symbol
1.01072666391347	6194	Zfp518b	NM_001081144	100515	zinc finger protein 518B [Source:MGI Symbol
1.00968970633612	2390	Gm26541	0	NA	predicted gene
1.00961818435399	900	Ulk2	NM_013881	29869	unc-51 like kinase 2 [Source:MGI Symbol
1.00945809056226	3169	Stk26	NM_001313744	70415	serine/threonine kinase 26 [Source:MGI Symbol
1.00845418190195	7290	Nop56	NM_024193	67134	NOP56 ribonucleoprotein [Source:MGI Symbol
1.00845201166439	7564	Fam234b	NM_028982	74525	family with sequence similarity 234
1.00757426659579	9138	Tmem144	NM_027495	70652	transmembrane protein 144 [Source:MGI Symbol
1.00546184486268	6056	Sars2	0	71984	seryl-aminoacyl-tRNA synthetase 2 [Source:MGI Symbol
1.00397474381215	11360	Scarf2	NM_153790	224024	scavenger receptor class F
1.00287575351548	4355	D10Jhu81e	NM_138601	28295	DNA segment
1.00276546563333	5460	Htatsf1	0	72459	HIV TAT specific factor 1 [Source:MGI Symbol
1.00246374262245	2723	Dip2b	NM_001159361	239667	disco interacting protein 2 homolog B [Source:MGI Symbol
